title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Honda Civic VTi Oriel 1.6 2005,1580000,Rawalpindi,2005,196500,Petrol,Not Available,Punjab,Blue,Local,1600,02/05/2024,Low,High,Thursday,19
Toyota Prado TZ G 4.0 2006,13500000,Abbottabad,2006,195000,Petrol,Automatic,Islamabad,Crystal Pearl,Imported,4000,02/05/2024,High,High,Thursday,18
Suzuki Khyber Limited Edition 1999,450000,Khairpur mir,1999,200000,Petrol,Not Available,Karachi,Metallic Steel Gray,Local,1000,02/05/2024,Low,High,Thursday,25
Toyota Crown Royal Saloon G 2004,6500000,Islamabad,2004,174000,Petrol,Automatic,Mirpur A.K.,Black,Imported,3000,19/04/2024,High,High,Friday,20
Suzuki Mehran VX (CNG) 2004,550000,Islamabad,2004,215000,Petrol,Not Available,Lahore,Silver,Local,800,02/05/2024,Low,High,Thursday,20
Toyota Corolla XE 1997,1100000,Peshawar,1997,250000,Petrol,Not Available,Punjab,Black,Local,1300,02/05/2024,Low,High,Thursday,27
Toyota Corolla SE Limited 1994,1400000,Rawalpindi,1994,250000,Petrol,Not Available,Quetta,White,Imported,1500,02/05/2024,Low,High,Thursday,30
Toyota Corolla SE Limited 1995,1540000,Rawalpindi,1995,786,Petrol,Not Available,Islamabad,Maroon,Local,1500,02/05/2024,Low,Low,Thursday,29
Toyota Land Cruiser VX Limited 4.2D 2003,9500000,Islamabad,2003,206000,Diesel,Automatic,Lahore,Silver,Imported,4200,19/04/2024,High,High,Friday,21
Toyota Prado TZ 3.4 2003,8500000,Islamabad,2003,85000,Petrol,Automatic,Un-Registered,White,Imported,3400,19/04/2024,High,Medium,Friday,21
Suzuki Alto VXR 2004,700000,Karachi,2004,200000,Petrol,Not Available,Sindh,White,Local,1000,02/05/2024,Low,High,Thursday,20
Honda Civic VTi Oriel UG 1.6 2006,1698999,Lahore,2006,300000,Petrol,Not Available,Lahore,Grey,Local,1600,02/05/2024,Low,High,Thursday,18
Toyota Corolla SE Saloon Automatic 2004,1675000,Karachi,2004,167500,Petrol,Automatic,Sindh,Navy,Local,1600,02/05/2024,Low,High,Thursday,20
Suzuki Margalla GLX 1996,515000,Lahore,1996,100000,Petrol,Not Available,Lahore,Red,Local,1300,02/05/2024,Low,Medium,Thursday,28
Toyota Corolla SE Saloon Automatic 2003,1900000,Quetta,2003,175000,Petrol,Automatic,Sindh,white,Local,1600,02/05/2024,Low,High,Thursday,21
Daewoo Racer 2001,480000,Sargodha,2001,188900,Petrol,Not Available,Lahore,Silver,Imported,1500,02/05/2024,Low,High,Thursday,23
Daihatsu Cuore CX 2004,665000,Karachi,2004,88000,Petrol,Not Available,Sindh,White,Local,800,02/05/2024,Low,Medium,Thursday,20
BMW 3 Series 318i 2004,3800000,Islamabad,2004,185000,Petrol,Automatic,Islamabad,Black,Imported,1600,02/05/2024,Medium,High,Thursday,20
Toyota Probox 2006,2425000,Islamabad,2006,177000,Petrol,Automatic,Islamabad,Silver,Imported,1300,02/05/2024,Medium,High,Thursday,18
Toyota Corolla X 1.3 2001,1950000,Islamabad,2001,280000,Petrol,Not Available,Punjab,White,Imported,1300,02/05/2024,Low,High,Thursday,23
Daihatsu Cuore CX 2000,720000,Wah cantt,2000,93000,Petrol,Not Available,Lahore,Black,Imported,800,02/05/2024,Low,Medium,Thursday,24
Toyota Surf SSR-G 2.7 1996,3550000,Bahawalnagar,1996,1,Petrol,Automatic,Sindh,Black,Imported,2700,02/05/2024,Medium,Low,Thursday,28
Toyota Land Cruiser 1995,3000000,Lahore,1995,80000,Diesel,Automatic,Lahore,Green,Imported,3000,02/05/2024,Medium,Medium,Thursday,29
Honda Civic VTi 1.6 2003,1350000,Sargodha,2003,200000,Petrol,Not Available,Punjab,Grey,Local,1600,01/05/2024,Low,High,Wednesday,21
Honda City EXi S Automatic 2002,1065000,Karachi,2002,95000,Petrol,Automatic,Karachi,Blue,Local,1500,01/05/2024,Low,Medium,Wednesday,22
Honda Civic VTi Oriel UG 1.6 2005,1500000,Peshawar,2005,110000,Petrol,Not Available,Peshawar,Grey,Local,1600,01/05/2024,Low,High,Wednesday,19
Mitsubishi Lancer GLX SR Automatic 1.6 2004,1825000,Rawalpindi,2004,275000,Petrol,Automatic,Islamabad,Black,Local,1600,18/04/2024,Low,High,Thursday,20
Honda Civic VTi Oriel 1.6 2003,1685000,Lahore,2003,139500,Petrol,Not Available,Punjab,Black,Local,1600,01/05/2024,Low,High,Wednesday,21
Suzuki Margalla 1997,515000,Karachi,1997,650000,Petrol,Not Available,Sindh,Turquoise,Local,1300,01/05/2024,Low,High,Wednesday,27
Honda Civic EXi 2005,1595000,Sialkot,2005,185481,Petrol,Not Available,Lahore,Black,Local,1500,01/05/2024,Low,High,Wednesday,19
Honda Civic 1994,900000,Lahore,1994,100000,Petrol,Not Available,Lahore,Black,Imported,1600,01/05/2024,Low,Medium,Wednesday,30
Honda Civic VTi Oriel 1.6 2005,1739999,Islamabad,2005,200000,Petrol,Not Available,Rawalpindi,Silver,Local,1600,01/05/2024,Low,High,Wednesday,19
Nissan Patrol 1985,1950000,Gujrat,2005,100000,Diesel,Not Available,Islamabad,Black,Imported,2800,01/05/2024,Low,Medium,Wednesday,19
Toyota Land Cruiser 1986,3225000,Kashmir,1998,200000,Diesel,Automatic,Punjab,Grey,Imported,3000,01/05/2024,Medium,High,Wednesday,26
Honda Civic VTi 1.6 1996,894999,Lahore,1996,175000,Petrol,Not Available,Lahore,Black,Imported,1600,01/05/2024,Low,High,Wednesday,28
BMW 7 Series 745Li 2002,3600000,Lahore,2002,175000,Petrol,Automatic,Lahore,Brown,Imported,4400,01/05/2024,Medium,High,Wednesday,22
Honda City i-DSI Vario 2006,1900000,Karachi,2006,150000,Petrol,Automatic,Karachi,Silver,Local,1300,01/05/2024,Low,High,Wednesday,18
Toyota Vitz 2001,1650000,Islamabad,2001,70000,Petrol,Not Available,Islamabad,Silver,Imported,1000,01/05/2024,Low,Medium,Wednesday,23
Suzuki Margalla GL 1995,475000,Faisalabad,1995,245000,Petrol,Not Available,Karachi,Black,Local,1300,01/05/2024,Low,High,Wednesday,29
Suzuki Cultus VXR (CNG) 2006,1150000,Rawalpindi,2006,50000,Petrol,Not Available,Lahore,Silver,Local,1000,01/05/2024,Low,Low,Wednesday,18
Suzuki Baleno JXR 2005,720000,Lahore,2005,250000,Petrol,Not Available,Lahore,Beige,Local,1300,01/05/2024,Low,High,Wednesday,19
Suzuki Ravi 1998,500000,Peshawar,1998,809475,Not Available,Not Available,Lahore,Green,Local,800,01/05/2024,Low,High,Wednesday,26
Suzuki Cultus VXL 2006,800000,Karachi,2006,120000,Petrol,Not Available,Sindh,Silky Silver,Local,1000,01/05/2024,Low,High,Wednesday,18
Suzuki Khyber GA 1997,610000,Islamabad,1997,80000,Petrol,Not Available,Lahore,Grey,Local,1000,01/05/2024,Low,Medium,Wednesday,27
Toyota Corolla 1986,700000,Attock,2004,30000,Petrol,Not Available,Attock,White,Imported,1600,01/05/2024,Low,Low,Wednesday,20
KIA Sportage 2.0 LX 4x4 2004,1250000,Bahawalpur,2004,115000,Petrol,Not Available,Sindh,White,Imported,2000,01/05/2024,Low,High,Wednesday,20
Honda City i-DSI Vario 2005,1625000,Rahim yar khan,2005,195000,Petrol,Automatic,Karachi,Alabaster Silver,Local,1300,01/05/2024,Low,High,Wednesday,19
Daihatsu Cuore CX 2003,650000,Sahiwal,2003,200000,Petrol,Not Available,Faisalabad,Rose Metallic,Local,800,01/05/2024,Low,High,Wednesday,21
Suzuki Mehran VX (CNG) 1994,525000,Islamabad,1994,1000,Petrol,Not Available,Punjab,Maroon,Local,800,01/05/2024,Low,Low,Wednesday,30
Toyota Prado TZ 3.4 1997,4800000,Multan,1997,170000,Petrol,Automatic,Sindh,Green,Imported,3400,01/05/2024,High,High,Wednesday,27
Toyota Corolla SE Limited 1988,1200000,Rawalpindi,1999,400000,Petrol,Not Available,Rawalpindi,White,Imported,1500,01/05/2024,Low,High,Wednesday,25
Honda City i-DSI 2004,1725000,Lahore,2004,150000,Petrol,Not Available,Lahore,Rose,Local,1300,01/05/2024,Low,High,Wednesday,20
Toyota Fortuner 2006,7500000,Islamabad,2006,125000,Petrol,Automatic,Islamabad,Black,Imported,2700,01/05/2024,High,High,Wednesday,18
Honda Accord 1989,990000,Karachi,2004,200000,Petrol,Automatic,Karachi,White,Imported,1600,01/05/2024,Low,High,Wednesday,20
Toyota Hilux Double Cab 1992,2050000,Mansehra,1992,100000,Diesel,Not Available,Karachi,Maroon,Local,2400,01/05/2024,Low,Medium,Wednesday,32
Hyundai Santro Exec 2003,1150000,Kasur,2003,200000,Petrol,Not Available,Lahore,Silver,Local,1000,01/05/2024,Low,High,Wednesday,21
Suzuki Mehran VX (CNG) 2006,720000,Peshawar,2006,120,Petrol,Not Available,Sialkot,Silky Silver,Imported,800,01/05/2024,Low,Low,Wednesday,18
Honda Civic VTi Prosmatec 1.6 2001,1300000,Lahore,2001,300000,Petrol,Automatic,Lahore,Grey,Local,1600,01/05/2024,Low,High,Wednesday,23
Honda Civic VTi Oriel Prosmatec 1.6 2002,2075000,Islamabad,2002,100000,Petrol,Automatic,Rawalpindi,Blue,Imported,1600,01/05/2024,Low,Medium,Wednesday,22
Suzuki Cultus VXR 2006,880000,Karachi,2006,180000,Petrol,Not Available,Sindh,White,Local,1000,01/05/2024,Low,High,Wednesday,18
Honda Civic VTi 1.8 i-VTEC 2006,1680000,Lahore,2006,135000,Petrol,Not Available,Sindh,White,Local,1800,01/05/2024,Low,High,Wednesday,18
Nissan X Trail 2.0S 2004,3000000,Lahore,2004,180000,Petrol,Automatic,Islamabad,Black,Imported,2000,01/05/2024,Medium,High,Wednesday,20
Suzuki Mehran VX (CNG) 1992,409999,Karachi,1992,42000,Not Available,Not Available,Un-Registered,Solid White,Local,800,01/05/2024,Low,Low,Wednesday,32
Honda Civic 1988,680000,Peshawar,2004,300000,Petrol,Not Available,Islamabad,Red,Local,1700,01/05/2024,Low,High,Wednesday,20
Toyota Corolla 2.0D Saloon 2003,3200000,Mirpur ak,2003,74000,Diesel,Not Available,Islamabad,Black,Local,2000,01/05/2024,Medium,Medium,Wednesday,21
Toyota Corolla XLi 2006,1850000,Islamabad,2006,1,Petrol,Not Available,Punjab,Super White,Local,1300,01/05/2024,Low,Low,Wednesday,18
Toyota Corolla SE Saloon 2005,1975000,Sahiwal,2005,192000,Petrol,Not Available,Karachi,Blue,Local,1600,01/05/2024,Low,High,Wednesday,19
Toyota Vitz 2003,1750000,Mardan,2003,190000,Petrol,Automatic,Islamabad,Red,Imported,1000,01/05/2024,Low,High,Wednesday,21
Honda Accord 1988,330000,Haripur,2002,200000,Petrol,Not Available,Punjab,Blue,Imported,1600,01/05/2024,Low,High,Wednesday,22
KIA Classic 2001,530000,Islamabad,2001,100000,Not Available,Not Available,Islamabad,Grey,Local,132,01/05/2024,Low,Medium,Wednesday,23
Honda Accord CL7 2004,2550000,Lahore,2004,100000,Petrol,Automatic,Lahore,Satin silver metallic,Local,2000,01/05/2024,Medium,Medium,Wednesday,20
Mercedes Benz C Class 1999,1195000,Islamabad,1999,168500,Petrol,Not Available,Peshawar,Red,Imported,1800,01/05/2024,Low,High,Wednesday,25
Toyota Surf SSR-G 3.4 1998,4300000,Peshawar,1998,173000,Petrol,Automatic,Islamabad,White,Imported,3400,01/05/2024,High,High,Wednesday,26
Suzuki Alto VXR (CNG) 2005,750000,Karachi,2005,100000,Petrol,Not Available,Karachi,Gold,Local,1000,01/05/2024,Low,Medium,Wednesday,19
Toyota Corolla XE 1998,1400000,Islamabad,1998,177000,Petrol,Not Available,Karachi,Black,Local,1300,01/05/2024,Low,High,Wednesday,26
Suzuki Swift XG 1.3 2005,2250000,Bannu,2005,93000,Petrol,Automatic,Islamabad,Snow White Pearl,Imported,1300,01/05/2024,Medium,Medium,Wednesday,19
Honda Civic EXi Automatic 1997,1250000,Daska,1997,700,Petrol,Automatic,Lahore,White,Local,1500,01/05/2024,Low,Low,Wednesday,27
Honda Accord CL9 2003,5400000,Islamabad,2003,42500,Petrol,Automatic,Sindh,Grey,Imported,2400,17/04/2024,High,Low,Wednesday,21
Honda Civic 1995,750000,Rawalpindi,1995,200000,Petrol,Not Available,Multan,Black,Local,1600,01/05/2024,Low,High,Wednesday,29
Honda City i-DSI 2006,1750000,Rahim yar khan,2006,200000,Petrol,Not Available,Sindh,White,Local,1300,01/05/2024,Low,High,Wednesday,18
Suzuki Alto 2003,1300000,Peshawar,2003,244000,Petrol,Automatic,Faisalabad,Silver,Imported,660,01/05/2024,Low,High,Wednesday,21
Toyota Mark X 300G 2004,4950000,Lahore,2004,95300,Petrol,Automatic,Islamabad,Silver,Imported,3000,01/05/2024,High,Medium,Wednesday,20
Toyota Land Cruiser VX Limited 4.2D 2005,10500000,Faisalabad,2005,175000,Diesel,Automatic,Lahore,White,Imported,4200,17/04/2024,High,High,Wednesday,19
Toyota Corolla Altis Automatic 1.8 2005,2150000,Charsadda,2005,100000,Petrol,Automatic,Lahore,Silver,Local,1800,01/05/2024,Low,Medium,Wednesday,19
Honda Accord Type S 2003,2275000,Rawalpindi,2003,160000,Petrol,Automatic,Sindh,Black,Imported,2000,01/05/2024,Medium,High,Wednesday,21
Toyota Corona EX Saloon 1992,1250000,Abbottabad,1992,440000,Petrol,Not Available,Punjab,White,Imported,1600,01/05/2024,Low,High,Wednesday,32
Toyota Corolla 1995,1480000,Abbottabad,1995,60000,Petrol,Automatic,Lahore,Gold,Imported,1500,01/05/2024,Low,Medium,Wednesday,29
Toyota Corolla XE 1999,1250000,Mansehra,1999,1000000,Petrol,Not Available,Sindh,White,Local,1300,01/05/2024,Low,High,Wednesday,25
Mercedes Benz S Class S350 2006,0,Islamabad,2006,223000,Petrol,Automatic,Islamabad,Blue,Imported,3500,17/04/2024,Low,High,Wednesday,18
Chevrolet Joy 2005,745000,Sargodha,2005,165000,Petrol,Not Available,Rawalpindi,White,Imported,800,01/05/2024,Low,High,Wednesday,19
Honda City EXi 2003,844999,Karachi,2003,100000,Petrol,Not Available,Sindh,Black,Local,1300,01/05/2024,Low,Medium,Wednesday,21
Honda Civic EXi Prosmatec 2005,1560000,Lahore,2005,200000,Petrol,Automatic,Lahore,Grey,Local,1500,01/05/2024,Low,High,Wednesday,19
Honda Civic VTi Oriel 1.6 2003,1350000,Pak pattan sharif,2003,90000,Petrol,Not Available,Lahore,Silver,Imported,1600,01/05/2024,Low,Medium,Wednesday,21
Honda Civic EXi Prosmatec 2004,1150000,Sialkot,2004,180000,Petrol,Automatic,Sindh,Blue,Local,1500,01/05/2024,Low,High,Wednesday,20
Honda Civic EXi Prosmatec 2003,1450000,Karachi,2003,116000,Petrol,Automatic,Sindh,Gold,Local,1500,01/05/2024,Low,High,Wednesday,21
Honda Civic VTi Prosmatec 1.8 i-VTEC 2006,2100000,Lahore,2006,134000,Petrol,Automatic,Lahore,Crystal Black,Local,1800,01/05/2024,Low,High,Wednesday,18
Mercedes Benz E Class E270 CDI 2003,3000000,Islamabad,2003,200000,Diesel,Automatic,Swat,Black,Imported,2700,01/05/2024,Medium,High,Wednesday,21
Honda Civic EXi 2000,1000000,Lahore,2000,261000,Petrol,Not Available,Sindh,White,Local,1500,01/05/2024,Low,High,Wednesday,24
Suzuki Cultus VXL 2005,885000,Lahore,2005,20000,Petrol,Not Available,Punjab,Silver,Local,1000,01/05/2024,Low,Low,Wednesday,19
Toyota Platz F 1.0 2003,1650000,Faisalabad,2003,112417,Petrol,Not Available,Islamabad,Green,Imported,1000,01/05/2024,Low,High,Wednesday,21
Toyota Land Cruiser VX Limited 4.2D 1993,2500000,Peshawar,1993,55,Diesel,Automatic,Islamabad,Red,Imported,4200,01/05/2024,Medium,Low,Wednesday,31
Toyota Surf SSR-G 2.7 2006,7500000,Islamabad,2006,169000,Petrol,Automatic,Islamabad,White,Imported,2700,17/04/2024,High,High,Wednesday,18
Toyota Camry Up-Spec Automatic 2.4 2006,3100000,Karachi,2006,140000,Petrol,Automatic,Karachi,Black,Imported,2400,17/04/2024,Medium,High,Wednesday,18
Toyota Corolla SE 1988,700000,Muzaffarabad,2000,100000,Petrol,Not Available,Punjab,White,Local,1500,01/05/2024,Low,Medium,Wednesday,24
Suzuki Cultus VXR 2006,890000,Islamabad,2006,100000,Petrol,Not Available,Rawalpindi,Silver,Local,1000,01/05/2024,Low,Medium,Wednesday,18
Suzuki Khyber Limited Edition 1985,600000,Nowshera,2005,200000,Petrol,Automatic,Lahore,White,Imported,1000,01/05/2024,Low,High,Wednesday,19
Toyota Hilux Double Cab 1992,2000000,Quetta,1992,120000,Diesel,Not Available,Quetta,Grey,Imported,2400,01/05/2024,Low,High,Wednesday,32
Toyota Corolla X 1.5 2005,3200000,Peshawar,2005,170000,Petrol,Automatic,Lahore,Beige,Imported,1500,01/05/2024,Medium,High,Wednesday,19
KIA Classic LX 2000,550000,Islamabad,2000,20000,Not Available,Not Available,Islamabad,Blue,Imported,1300,01/05/2024,Low,Low,Wednesday,24
Toyota Vitz F 1.0 2006,1850000,Rawalpindi,2006,150,Petrol,Automatic,Islamabad,Bronze,Imported,1000,01/05/2024,Low,Low,Wednesday,18
Honda Accord Type S 2005,2950000,Lahore,2005,159929,Petrol,Automatic,Islamabad,Silver,Imported,2400,16/04/2024,Medium,High,Tuesday,19
Toyota Prado TZ 3.4 2005,10500000,Peshawar,2005,145000,Petrol,Automatic,Islamabad,Crystal Pearl,Imported,3400,16/04/2024,High,High,Tuesday,19
Toyota Vitz B Intelligent Package 1.0 2006,2225000,Lahore,2006,175000,Petrol,Automatic,Lahore,Polar White,Imported,1000,01/05/2024,Medium,High,Wednesday,18
Suzuki Mehran VX 2005,850000,Rawalpindi,2005,1000,Petrol,Not Available,Lahore,Snow White Pearl,Local,800,01/05/2024,Low,Low,Wednesday,19
Toyota Corolla 2.0D Limited 2001,1750000,Mirpur ak,2001,95000,Diesel,Not Available,Punjab,Blue,Local,2000,01/05/2024,Low,Medium,Wednesday,23
Suzuki Alto VXR 2001,490000,Quaid abad,2001,75656,Petrol,Not Available,Karachi,Silver,Local,1000,01/05/2024,Low,Medium,Wednesday,23
Toyota Prado TZ 3.0D 2005,8500000,Islamabad,2005,205000,Diesel,Automatic,Rawalpindi,White,Imported,3000,16/04/2024,High,High,Tuesday,19
Toyota Land Cruiser VX Limited 4.2D 2000,9500000,Islamabad,2000,302000,Diesel,Not Available,Islamabad,White,Imported,4200,16/04/2024,High,High,Tuesday,24
Toyota Land Cruiser 1994,3500000,Karachi,1994,140000,Diesel,Automatic,Karachi,Black,Imported,3000,15/04/2024,Medium,High,Monday,30
Honda Civic VTi 1.6 1999,990000,Peshawar,1999,146887,Petrol,Not Available,Peshawar,Silver,Local,1600,01/05/2024,Low,High,Wednesday,25
Honda Civic EXi 2000,1100000,Peshawar,2000,1,Petrol,Not Available,Sindh,Grey,Local,1500,01/05/2024,Low,Low,Wednesday,24
Toyota Corolla Altis Automatic 1.8 2005,1814999,Quetta,2005,144852,Petrol,Automatic,Karachi,Silver,Local,1800,01/05/2024,Low,High,Wednesday,19
Honda Civic 1988,750000,Karachi,2000,100000,Petrol,Not Available,Karachi,Red,Imported,1500,01/05/2024,Low,Medium,Wednesday,24
Honda City EXi 2003,1310000,Lahore,2003,290000,Petrol,Not Available,Lahore,White,Local,1300,01/05/2024,Low,High,Wednesday,21
Suzuki Bolan 1992,434999,Karachi,1992,150000,Not Available,Not Available,Karachi,White,Imported,800,01/05/2024,Low,High,Wednesday,32
Honda City i-DSI 2005,1650000,Sahiwal,2005,200000,Petrol,Not Available,Sindh,White,Local,1300,01/05/2024,Low,High,Wednesday,19
Toyota Corolla SE Limited 1991,1570000,Peshawar,1991,155000,Petrol,Automatic,Peshawar,White,Imported,1500,01/05/2024,Low,High,Wednesday,33
Volkswagen Beetle 1500 1975,1100000,Karachi,1995,20000,Petrol,Not Available,Sindh,Red,Local,1500,01/05/2024,Low,Low,Wednesday,29
Suzuki Alto VXR (CNG) 2003,600000,Karachi,2003,136500,Petrol,Not Available,Karachi,Maroon,Local,1000,01/05/2024,Low,High,Wednesday,21
Toyota Corolla XE 1997,1620000,Faisalabad,1997,100000,Petrol,Not Available,Karachi,Black,Local,1300,01/05/2024,Low,Medium,Wednesday,27
Suzuki Mehran VX 2006,830000,Islamabad,2006,100000,Petrol,Not Available,Lahore,Silver Metallic,Local,800,01/05/2024,Low,Medium,Wednesday,18
Hyundai Santro Exec 2004,900000,Hyderabad,2004,100000,Petrol,Not Available,Sindh,Silver,Local,1000,01/05/2024,Low,Medium,Wednesday,20
Toyota Corolla SE Saloon Automatic 2002,1550000,Multan,2002,260000,Petrol,Automatic,Multan,Road Perl,Local,1600,01/05/2024,Low,High,Wednesday,22
Honda Accord CL9 2002,2050000,Rawalpindi,2002,200000,Petrol,Automatic,Punjab,Silver,Imported,2400,01/05/2024,Low,High,Wednesday,22
Mitsubishi Pajero GLS 3.5 2001,5000000,Islamabad,2001,175000,Petrol,Automatic,Islamabad,White,Imported,3500,01/05/2024,High,High,Wednesday,23
Toyota Corolla XE Limited 2000,1250000,Talagang,2000,500000,Petrol,Not Available,Faisalabad,White,Local,1600,01/05/2024,Low,High,Wednesday,24
Suzuki Khyber GA 1998,700000,Islamabad,1998,300000,Petrol,Not Available,Lahore,Red,Local,1000,01/05/2024,Low,High,Wednesday,26
Honda Civic VTi Oriel 1.6 2005,1800000,Peshawar,2005,200000,Petrol,Not Available,Lahore,Black,Local,1600,01/05/2024,Low,High,Wednesday,19
Suzuki Margalla GL 1997,499000,Islamabad,1997,250000,Petrol,Not Available,Lahore,Grey,Local,1300,01/05/2024,Low,High,Wednesday,27
Toyota Prado TZ 3.4 2003,7650000,Lahore,2003,172194,Petrol,Automatic,Lahore,Silver Pearl,Imported,3400,01/05/2024,High,High,Wednesday,21
Honda City EXi S 2001,894999,Lahore,2001,100000,Petrol,Not Available,Lahore,Blue,Local,1500,01/05/2024,Low,Medium,Wednesday,23
Honda Civic VTi Oriel 1.6 2001,1220000,Abbottabad,2001,220000,Petrol,Not Available,Islamabad,Pink,Local,1600,01/05/2024,Low,High,Wednesday,23
Toyota Vitz F 1.0 2003,1975000,Charsadda,2003,200000,Not Available,Automatic,Lahore,Silver,Imported,1000,01/05/2024,Low,High,Wednesday,21
Suzuki Baleno JXL 2003,1380000,Islamabad,2003,139000,Petrol,Not Available,Islamabad,White,Local,1300,01/05/2024,Low,High,Wednesday,21
Toyota Premio X 1.8 2002,2600000,Peshawar,2002,130000,Petrol,Automatic,Peshawar,Grey Metallic,Imported,1800,01/05/2024,Medium,High,Wednesday,22
Toyota Mark X 250G 2005,3725000,Faisalabad,2005,180000,Petrol,Automatic,Lahore,Silver,Imported,2500,15/04/2024,Medium,High,Monday,19
Suzuki Alto VXR (CNG) 2006,994999,Mardan,2006,265529,Petrol,Not Available,Islamabad,Pearl Red,Local,1000,01/05/2024,Low,High,Wednesday,18
Honda Civic EXi Prosmatec 2005,1650000,Abbottabad,2005,217000,Petrol,Automatic,Karachi,Silver,Local,1500,01/05/2024,Low,High,Wednesday,19
Honda Civic VTi Prosmatec 1.8 i-VTEC 2006,1785000,Lahore,2006,786,Petrol,Automatic,Lahore,Black,Local,1800,01/05/2024,Low,Low,Wednesday,18
Daihatsu Cuore CX Automatic 2005,730000,Karachi,2005,10000,Petrol,Automatic,Sindh,Red,Local,800,01/05/2024,Low,Low,Wednesday,19
Toyota Town Ace 1986,850000,Karachi,2002,150000,Diesel,Not Available,Sindh,Mehroon,Imported,2000,01/05/2024,Low,High,Wednesday,22
Jeep Wrangler 1979,2700000,Bahawalpur,2000,150000,Petrol,Not Available,Peshawar,Silver,Imported,4000,01/05/2024,Medium,High,Wednesday,24
Honda Civic VTi Oriel Prosmatec 1.6 2006,2200000,Taxila,2006,88000,Petrol,Automatic,Lahore,White,Local,1600,01/05/2024,Low,Medium,Wednesday,18
